Posicao_Rank,Features,Curva ROC,KS,divergencia_kl,Wasser,inf_mutua,Overlap_GMM,Geo_Score,Skewness_Score,Kurtosis_Score,Corr_Score,Outlier_Score,Silhouette,Davies_Bouldin,Dist_Centroides,Score_Final
882,V4 | V12 | V13,0.6669239841576289,0.6499846802581016,0.7297800045944497,0.7242722689643541,0.6416804639942797,0.5832454894137066,0.04975598171648531,0.5039673490038081,0.15526945388291502,0.7041726738808689,0.12214095045142052,0.3339752938403328,3.011240680749412,0.981539620015105,0.4781995521766724
883,V12 | V19 | V21,0.751032835710352,0.6426413447773378,0.6354581560546161,0.6289032038691339,0.5700434245503492,0.9079134492078961,0.044420280039316994,0.29350689531359236,0.015383844544733773,0.958500691563861,0.07731662323546921,0.4823237258094023,4.328252178876943,0.7488406993643091,0.478163702191125
884,V4 | V14 | V15,0.663746938382224,0.6586386794386572,0.6827467746412339,0.7487058210293751,0.6879324861153489,0.522975246514987,0.04419301633802846,0.5082413998635253,0.13556149226442443,0.8613479346542018,0.13259981176339133,0.2994570247034904,3.196518325479368,0.8748760776033815,0.4780927979767439
885,V6 | V16 | V27,0.7414054149235383,0.6450520271533872,0.7559527412684939,0.523577332666874,0.5586644097350951,0.8457613755603902,0.07190935680615691,0.4070244760653594,0.011341455215155553,0.8881126058314283,0.020751158999846153,0.4192373659502084,2.0819179730803032,1.4271632172010067,0.4779303071861509
886,V4 | V6 | V21,0.7329749393169818,0.7030647999513692,0.551568064246844,0.5781423291906181,0.6418680478763888,0.8924285681618654,0.09518774093897152,0.2880833433895059,0.013770340003295191,0.8808343654081133,0.054173442255061946,0.4738897797592138,1.9634056316605188,1.9963713614448184,0.4778727883490508
887,V4 | V6 | V27,0.7329670965273765,0.6810155605906568,0.6427286750196247,0.5433077296134665,0.6293864483044846,0.845895548190392,0.06884493839267615,0.4414821902372366,0.011703659012695452,0.852487475199832,0.017722938852054754,0.37874221960884386,2.5571846058648524,1.4271758074895178,0.4777790898868852
888,V2 | V12 | V23,0.7327808302742356,0.625506233523624,0.6233534679520378,0.7026601002145249,0.585727281171536,0.9465399725061729,0.08920862974864531,0.109141149052588,0.005042798907284377,0.8136077706092633,0.05690247665756729,0.6059579900271821,2.7130682413475933,1.7688605451152297,0.47775817990201574
889,V12 | V19 | V27,0.751024992920746,0.6205921054166257,0.7126591471160246,0.5975055401684085,0.5575618249784452,0.8268702952576218,0.042888163838415067,0.45160608481768527,0.012913359727976569,0.9494466004695442,0.027224592441858524,0.3412970990732974,3.098513211375319,0.7916404440914527,0.47759177580343654
890,V14 | V16 | V22,0.69402607096695,0.6201742294780476,0.7894639433232524,0.7412866529974772,0.6156436240970684,0.5400933846666092,0.021826705494412166,0.4746781623113346,0.1000676549211455,0.8540679426480022,0.16844619431400706,0.3507438913269959,6.883996695334721,0.3231578773149697,0.4775053828279993
891,V12 | V27 | V28,0.8065925782335767,0.6357948119580946,0.8299380854644356,0.5720507435991595,0.605451312723334,0.9090135997933537,0.018074865381030494,0.08342846491988383,0.0011136451528548196,0.5908903356288844,0.007921931750440066,0.3177173366718192,8.429576936819359,0.27433363573384745,0.4773612025268453
892,V4 | V11 | V15,0.6240825972306907,0.6195810595016756,0.7658391921061872,0.6252419660133919,0.6211095771991322,0.3457347503480838,0.03837587450148658,0.7508266874987217,0.541553544085056,0.9192016612027029,0.3009774006953167,0.3046462457995831,3.30181661922808,0.7163776220120815,0.4773536971895287
893,V13 | V14 | V16,0.7074365912989974,0.6405469710256566,0.7902802744939006,0.7364281884039148,0.6180741312035638,0.4798576274668449,0.03109856058429844,0.48931155421298955,0.10726951918901458,0.8207240307847864,0.1506873182421226,0.2865288808122645,4.124657121175461,0.5727312726719825,0.4773007782865588
894,V5 | V8 | V14,0.7761407390502113,0.647394147409177,0.5342093462542976,0.7947588483424074,0.577765684153408,0.8977000735878489,0.04373063382654983,0.10662629436942989,0.006736554393625214,0.8936935958653124,0.04996014577620553,0.5295251569299088,6.259199070028675,0.7326948774732556,0.47727576478091116
895,V7 | V14 | V25,0.6836093207714617,0.6221285765143197,0.5551145032759437,0.7859623594972737,0.6024772007780272,0.8893996513155222,0.03642249289966349,0.3480780842464569,0.007100769723763469,0.8877691371877631,0.1308092017417189,0.5798517601450929,7.559053492072592,0.5033571815620832,0.4770222711587154
896,V5 | V6 | V16,0.697880510156682,0.6301533822080932,0.6974591996267793,0.6443717537014383,0.5077472012960071,0.8515749135198716,0.10113936832634304,0.32563381529855223,0.013317888301234653,0.9757884254138522,0.06704938228871729,0.5179098700381067,1.7910449103783062,2.094333360721388,0.4769107561413887
897,V3 | V16 | V19,0.7834856877586217,0.6821402503034768,0.7226999468987099,0.762466990387238,0.6126445028042051,0.27027889850454273,0.07220937108583779,0.4613717009234543,0.09606699371575064,0.9392535027618996,0.18786344104830327,0.33695728219758936,1.1536877954088653,1.377804338440228,0.4768441428792086
898,V12 | V16 | V25,0.679636777101175,0.6072736842864039,0.8342226511170157,0.7125745029074734,0.574763311409207,0.5680848953548933,0.05186821109613356,0.4311357788725166,0.10594854760162248,0.8907072505023488,0.12802592481426966,0.37522650331455165,2.0696551963186613,0.9216035265729328,0.47679959793771637
899,V17 | V18 | V19,0.7469376713463953,0.6183788106400023,0.7781228644256445,0.6967064994779434,0.5133891693952732,0.6893455172187488,0.03649934656781702,0.39830074487360023,0.03793230977620099,0.8315131532861071,0.15510717281418235,0.40678648794884853,3.9180875557633974,0.5920292527792821,0.47679500248593276
900,V5 | V16 | V21,0.7725433329701131,0.6446031925552596,0.6378143461343522,0.6446110937526831,0.5483810311167953,0.934292198990428,0.022789182489714087,0.245331235368177,0.00730240629326326,0.8884359553679037,0.09638197327600331,0.5366539621242312,17.98591467741494,0.23774730375445993,0.4767767672524496
901,V11 | V21 | V28,0.7990103686168555,0.6453122555866495,0.8069209001113361,0.47726792188442413,0.5982257091576952,0.941555211673819,0.01580827649266593,0.07741358624058155,0.0012817428388975413,0.9248067134346378,0.06127292046162915,0.3646290999640432,12.777485023241447,0.19888092399271023,0.4765098892057015
902,V11 | V16 | V26,0.6234113612874169,0.5959304423681034,0.8646874519593497,0.6065830933310806,0.5601206592664362,0.4983761674657684,0.07209730451670708,0.6289735211832782,0.25491815913374505,0.9068150757374377,0.30736580656898205,0.31880590343013354,1.2143345087889175,1.4056067644951133,0.4763756602437711
903,V5 | V6 | V17,0.71837846692831,0.6565602467741193,0.5776333371102449,0.754015359800494,0.5296034961842355,0.8679036571502057,0.09852083569126371,0.21187970095279426,0.009522545954741748,0.8540014006754862,0.0692181617348099,0.5219402472269459,1.9191873010259568,2.03439430522732,0.47632985923281956
904,V4 | V11 | V13,0.6593339317513021,0.6374528845259446,0.7686961676347537,0.6262042696907947,0.6219732608567367,0.22069363627460187,0.03431525476263525,0.8033601228069974,0.5480720687465639,0.9442486141590581,0.2899757625735063,0.3164381570303489,3.8261861172258373,0.6187545538944088,0.4763206253673691
905,V4 | V5 | V27,0.7640971717843449,0.6585174866318171,0.5892553620454228,0.6307462190791763,0.6066214701142806,0.8654094680996167,0.02126838298429152,0.39402160042854495,0.0066741392468202205,0.9485437547506688,0.02996585510200213,0.34142580844079307,12.360296283792616,0.3691922702053316,0.4763085663879506
906,V1 | V2 | V3,0.7200435010752861,0.7214555469413622,0.3886392355299797,0.8660897001470663,0.651490147590548,0.865051040034878,0.1247019259654787,0.15792050472931216,0.02371696440128903,0.2765163883147178,0.1656495387683347,0.32121016972009125,1.1861170761167914,2.8365009028622548,0.47627900485979774
907,V9 | V16 | V20,0.7239522284512164,0.6379852473315957,0.7648328797857724,0.573524910712032,0.5312802020899371,0.8681248197235474,0.03137198201493128,0.439785342979278,0.011951623074692073,0.8177455067861031,0.06487750624176333,0.39501891415410184,6.139154589013601,0.5267837469435535,0.4761912757893335
908,V7 | V11 | V13,0.639670505072545,0.5898184191117664,0.6489623971874221,0.6701724120857281,0.5318494058774939,0.934835583772725,0.025518136137150968,0.5086978514347451,0.007704429100517731,0.9594864792015964,0.347766502444274,0.5789714513048356,16.34814162424442,0.2651145493607981,0.47610027948005146
909,V8 | V12 | V27,0.7875913550718614,0.6357669681496462,0.6659063172291708,0.6805351403111036,0.5815671868138224,0.9141687362242552,0.04010418714457775,0.12228459693445524,0.006099368372356322,0.7335786763159521,0.012818797862044196,0.48416367379899666,4.782244090891126,0.6436590913245125,0.4760844565247054
910,V7 | V11 | V23,0.7391211363598895,0.6252970075593208,0.650720582359199,0.6824777461412871,0.5748294405619488,0.9534388190355377,0.023299980756550428,0.1916590779659304,0.00252615102460089,0.8200117792151606,0.13208468023005243,0.5289358381944709,16.279653703092766,0.25423865318395117,0.47601063883729455
911,V16 | V17 | V25,0.6955745813079623,0.5898380059905396,0.7742235423319213,0.7411961571254814,0.5418761810496836,0.742564751554678,0.045975248475353815,0.3251812826536764,0.0342106366888119,0.7901913792574778,0.19687391100850007,0.44102824004186186,2.656679302696066,0.7468827737951815,0.4757991720555681
912,V12 | V15 | V17,0.660608924804808,0.6225561863625889,0.7345261226973758,0.8072829414128556,0.5919510366555141,0.6864363823323947,0.06459537846299714,0.2730374022999033,0.032415456792852154,0.7564142768446067,0.1509985324290678,0.38445926486518844,1.7729927092234004,1.2257016875617617,0.4757766193326766
913,V7 | V14 | V22,0.6659243258920302,0.6085032975011389,0.5374428241024259,0.7886470660553582,0.596241807687215,0.9112750449203141,0.0403213674143705,0.3606675239819009,0.007132261377746148,0.9293906536387352,0.16148230941885652,0.5928324480799422,6.9217283816328345,0.5876399693457097,0.4757464160438455
914,V3 | V14 | V26,0.6412789213282649,0.6427191034311173,0.5999604258821621,0.8268974008685533,0.6438402888063249,0.6575883957106062,0.06946322541918924,0.3575188347552432,0.07319148278953602,0.8782578111266595,0.17366572046363254,0.41761027037625426,1.9351168206183833,1.3456417605265243,0.47565153497145396
915,V6 | V17 | V28,0.7478754024165384,0.6259585626757762,0.7541006379351631,0.6399614224340067,0.5444119521149268,0.8850604768858156,0.07466398744184248,0.0590491412460274,0.0015205145109998296,0.9108451264920815,0.032567353077684644,0.4721287038791227,2.095230253771443,1.4510270345902825,0.4756281833061151
916,V7 | V13 | V14,0.6793348462240779,0.628876039048748,0.5388513887289922,0.7842254208100169,0.5986723147937105,0.883420083158453,0.03652669747746524,0.3702922213297444,0.007189793981814934,0.8652383652105451,0.14477567413731784,0.5318815046850656,6.833916516451932,0.5433634846777068,0.4754127918314204
917,V10 | V13 | V18,0.6011313453733442,0.5407585392693699,0.7266402813321722,0.6105127700251589,0.462757925473093,0.9154660574364487,0.06958265219418788,0.7172719742614104,0.10649189407079657,0.9518320948851792,0.2039360656284482,0.5776307965273428,2.144348950535974,1.2115595265864718,0.4752956673932045
918,V7 | V11 | V22,0.6262599847404973,0.5694456775641573,0.6478532091025598,0.6757082577764049,0.5294188987709983,0.9484818534745114,0.02710568747204476,0.49315201934721065,0.007640511979720835,0.9817614463472724,0.42237368044272583,0.6215268667962363,15.834074671979351,0.2642302031745122,0.4752215072020691
919,V7 | V14 | V24,0.6139319235862224,0.640612559878956,0.5768865481480464,0.78428929572793,0.6058602866351105,0.8983580245568227,0.04114067162180287,0.3399363097084128,0.007180507849696699,0.927122197021423,0.13474334759559692,0.5908172860271979,5.989953405722043,0.595241800644109,0.47511526320781394
920,V3 | V14 | V24,0.6202368875504566,0.6600145329818967,0.6211683252225702,0.8288503503363728,0.642158823668636,0.6268963451013757,0.06709797661412502,0.3590470813980268,0.07361018442702233,0.8770597964195002,0.18206610673114998,0.3903858324632958,2.042350964203955,1.3201678247594741,0.4748235393464138
921,V6 | V10 | V28,0.7365493953238446,0.6525688965236467,0.7468441461504085,0.5772763479779842,0.5733134901961409,0.9078097995606467,0.08098205137295672,0.08893483163139637,0.0017582028453231686,0.8259082480168752,0.029702121731778504,0.4910404134933564,2.122372216568137,1.6077697764404086,0.47456703046739773
922,V14 | V20 | V21,0.7793608981381414,0.6823401220610124,0.5331369273359351,0.6492548554283691,0.6196342613702628,0.9446095494545088,0.03411809433854656,0.22726568393536833,0.00582711109666888,0.7496745083674661,0.03919083138138197,0.5432863594587543,6.909383619026589,0.467283395441476,0.4744706501694257
923,V4 | V5 | V21,0.7641050145739507,0.6805667259925294,0.4855425102382962,0.6602009984363402,0.6191030696861848,0.9357693674007036,0.0309596563119301,0.2619654926311243,0.00748053640418323,0.9210711157370843,0.08462553130450567,0.49022348784863035,10.90902274768503,0.4764016611996773,0.4743434359372119
924,V9 | V18 | V27,0.7184512550655516,0.6030780667343831,0.7954623460504636,0.4832538331771215,0.5085884036284951,0.8663353783850024,0.024774219075039766,0.6365382850710694,0.013850377373872775,0.9742838965526489,0.041629470920282824,0.2568499423004626,5.2903177590809305,0.4655529769053245,0.4742108579916364
925,V4 | V12 | V25,0.6711984587050126,0.6432372177236735,0.7405965151791791,0.7262277212387139,0.6454853499785964,0.524551878921358,0.04410640432259459,0.4688375498110703,0.1338794953709421,0.8281633262641203,0.11108412634304776,0.33044949689062947,3.0732777847202346,0.8343043689257991,0.47411145474426764
926,V3 | V4 | V19,0.7750473693624601,0.7181037837407465,0.5997863379877483,0.7748514720088987,0.6833665413735944,0.2761596088220432,0.049406447448096344,0.5033621010413024,0.11860081410267237,0.9266703734844167,0.15884828071812684,0.15622427414135323,2.853542863672799,1.1395262447953416,0.474089722658973
927,V5 | V10 | V28,0.7676794705808132,0.630070822564807,0.704682460152858,0.6594649842153626,0.5505485120059367,0.937761848945205,0.04739547809998979,0.08141657632260106,0.0011902654974957972,0.7430625792426585,0.04685600052607816,0.5083882648860383,4.83406212325591,0.8204415950166136,0.47408733351183424
928,V10 | V13 | V16,0.6799740996678845,0.6231958023728383,0.7570769941487207,0.6883918089352747,0.566972833146581,0.5487810587148775,0.04230540218424407,0.5834584231828147,0.08778560837250846,0.958684418187042,0.1959558458816963,0.3042709679232519,2.6300148152276197,0.7812336597957675,0.4740812331927936
929,V6 | V14 | V19,0.7084443016421269,0.6547173586349961,0.6482217442311297,0.6589390795316316,0.5765253005082348,0.7323131732864366,0.07513539932584236,0.4200555520102954,0.05535871939721217,0.9030322198216194,0.05712769391731774,0.43947297778911537,1.9811333505124642,1.4842142275673214,0.4740636062714482
930,V4 | V17 | V24,0.6174588657265604,0.6442855227924456,0.6831629693242041,0.7523244540559844,0.6159813054761564,0.716116498330694,0.06267195086037498,0.34157416853274214,0.03834999440273335,0.9129827985998894,0.17138254124891736,0.4387600993211328,2.155538256952245,1.1624988773848548,0.47402561578354313
931,V2 | V11 | V23,0.7251907778679086,0.612974437791467,0.6718503217234939,0.5998372987492835,0.566020078033993,0.9535282326014919,0.09461621598498078,0.14292356616327873,0.005295778524200501,0.8883546883919311,0.10613567922764147,0.5872645817430753,2.5465904974172866,1.9228497449632589,0.4737916962905532
932,V5 | V17 | V28,0.7790054776735074,0.6034604887169365,0.712627248198729,0.713217704952525,0.5216469739247227,0.9234139508343434,0.03506745590717498,0.053382672641223164,0.0010129245138866263,0.8056566022265509,0.05104331478923929,0.46542969786076654,6.6927611087784875,0.5675519188862633,0.4737762135495153
933,V16 | V18 | V19,0.7264397145747672,0.5919719460739765,0.8591755181897818,0.5721290834051795,0.49153287450704486,0.5129411323198425,0.018014425588357964,0.725315574888955,0.22951309085109003,0.9679416023791768,0.14894145767207914,0.2773501333722074,9.487722153238753,0.32374706850595675,0.47369997311491935
934,V4 | V11 | V25,0.6636084062986857,0.6307054219915164,0.7786472445794498,0.6285778336739748,0.6257781468410535,0.3380720469846471,0.028887552842273317,0.7294605924907914,0.35309812568495713,0.9391022900204179,0.2502117120202947,0.31189653791296534,4.918883343496432,0.5130603348724472,0.4736785024664914
935,V8 | V12 | V28,0.7735633857932334,0.5902666391060093,0.7651739197358319,0.6621326049042187,0.5454584343054256,0.9278163685279577,0.04276619558236136,0.01934536172151117,0.0011845166365166454,0.8349418824927136,0.021274380061561682,0.48148183308010273,4.343076078236792,0.7049517830865123,0.47346315295612335
936,V7 | V11 | V25,0.6439449796199289,0.5830709565773381,0.6618206984366849,0.6723484952616259,0.5356542918618106,0.9169400921139462,0.023957427289011166,0.473060028951045,0.007605543398932882,0.9588546164062529,0.294556657731655,0.5674241288515768,17.452900444826906,0.2374159205268628,0.4730149781576884
937,V7 | V14 | V26,0.6349739573640307,0.6233171303281766,0.5534876124626994,0.7821558142298555,0.6075417517727995,0.8966668031572324,0.041317802549506955,0.3385239711782307,0.007173938847111339,0.938608316382574,0.1293334640223055,0.6028709305450864,5.974211696575577,0.5877110931826445,0.4730129377259951
938,V4 | V5 | V6,0.6894421917605197,0.6661169156453631,0.5665585896855782,0.6599689355422835,0.5784692398653966,0.8451263478388515,0.09910759163484814,0.350275030158125,0.013794435090612856,0.918192222230081,0.05931128403532437,0.47786984630941104,2.0740634899306603,2.111775614271749,0.47294060403488053
939,V10 | V18 | V22,0.5877208250412967,0.520385797721761,0.7257031123975743,0.6167385117943175,0.4603274183665976,0.9436991087367007,0.0832399044942181,0.690219605957595,0.09938857343285767,0.8772704901850725,0.23278035559616514,0.6301202149348495,2.079512452373678,1.5260016286075537,0.47291677999066095
940,V10 | V27 | V28,0.8112043753476699,0.6449694675101009,0.7623219440633395,0.5426727382871843,0.6014657204450249,0.9397663150432135,0.043885280491173864,0.09779352086139277,0.001080546529441934,0.494978144283059,0.012517184904611076,0.47972954603677687,3.454840277582112,0.7000025295261442,0.4728926977466585
941,V8 | V17 | V21,0.8035370020682542,0.6403805292144944,0.46990149191205377,0.7362104263452598,0.5611616560262034,0.9627566590928444,0.07276471163176519,0.06827118889875307,0.005510101387324163,0.8706856815230553,0.06019054277521858,0.6546322771691905,3.142025743048404,1.2982141281984223,0.47271597579494035
942,V11 | V19 | V21,0.743442783304025,0.6301095490451808,0.682761579424794,0.5078217376358354,0.5503362214128064,0.9248599600808775,0.021237452127809024,0.4100211805055795,0.016924524646092346,0.9913942684498289,0.15244724877103177,0.42757532358056277,10.815288319567163,0.2724090992133917,0.472666428700942
943,V5 | V11 | V28,0.7554776210603928,0.6083643712806436,0.8156000003720962,0.5755256538148585,0.534826901146703,0.9095307699476329,0.02744877155494135,0.09197857273903474,0.0012829411602519277,0.9497748134612116,0.06712472667707409,0.3723184019600812,8.337232062580018,0.4751297728694401,0.4725064417063458
944,V16 | V18 | V20,0.72269348825735,0.6051448991528264,0.8333953787054257,0.5603250432888602,0.4940080055482846,0.8472103926420421,0.03194543380062649,0.4662430719172385,0.01200889522393334,0.7486035794472583,0.06692958251037275,0.40312548160320677,5.393026219098831,0.5180175129161683,0.4723865805462248
945,V2 | V18 | V21,0.7540110083889313,0.650730719275032,0.6300395902711605,0.5770210827265648,0.5598015353944255,0.9505571932861713,0.057621467539698365,0.20040415940850717,0.011005959274704975,0.8918117351967808,0.09392722012866873,0.5917862846516045,5.295959643905513,1.0293755482408145,0.47236229856464895
946,V6 | V7 | V18,0.6932785440674811,0.6486034786957195,0.6703660259842082,0.662941688146777,0.5279770681015932,0.8420559720593872,0.09903029854074742,0.36857127288816033,0.0067473678413396965,0.657153334208325,0.07932896921260188,0.5051955412000609,1.6058807528688,2.0238902894939677,0.4723607064714847
947,V3 | V13 | V14,0.6856398101883125,0.6482780121516886,0.5867467024061129,0.8287918702867331,0.634970851827236,0.5838688847244556,0.054003287033714896,0.391983102127104,0.07420904914398645,0.8123198023692115,0.1979676255862405,0.31480053683135323,2.8673481846747864,1.1076340664636815,0.47222891535261113
948,V3 | V7 | V8,0.7919503048348184,0.6856441810595888,0.32171541483281446,0.8642053138105918,0.6172480482297291,0.9456815200959142,0.08525247758416432,0.1011158633932935,0.003959192942258059,0.4793550980408324,0.09031632163592673,0.5501933718207218,3.10253890783874,1.741962538856637,0.47212298566499833
949,V6 | V8 | V14,0.7450106637932425,0.6698922213680168,0.5940357363478064,0.7331222709568079,0.6005306623436121,0.8778096222145231,0.07805302735272433,0.11604165007567237,0.011856167808686697,0.5413851597356083,0.03183002967404156,0.4979717945685817,2.4072643633247264,1.5474865417987171,0.47210605069547507
950,V9 | V18 | V21,0.7184590978551575,0.6251273060950953,0.7318626460107809,0.5223210169811273,0.5210700032003993,0.9439457260907121,0.030618734485744252,0.3843802604263998,0.016662550106033517,0.9162256248438215,0.11953047507403998,0.47230568428767966,7.853702974475432,0.4560155729106984,0.47208518655272913
951,V14 | V19 | V28,0.7690713123873243,0.6016176005778133,0.7663080385380541,0.6092618817555536,0.568568778248722,0.8807800726185073,0.029325062317735785,0.10139840283927769,0.0019652939685241965,0.9379487147988752,0.042124833590700725,0.3635342621672397,5.01754476239298,0.47616180159524135,0.4719310712425815
952,V5 | V14 | V19,0.7395743768990957,0.6322192846761563,0.5954188314063272,0.7296741570464644,0.5537603223180307,0.7664273639220238,0.042886774619532886,0.37592551112725964,0.015139351211349822,0.9477405902083973,0.08951243363245774,0.4683691952006556,4.437638707481282,0.7246179055761237,0.47192944991665225
953,V2 | V3 | V8,0.7780199463428377,0.6733216112917348,0.36384079893151305,0.8079955590427437,0.6084386857017731,0.939468635828434,0.07869218642589075,0.07458658144528707,0.009569284114710572,0.7999558896850597,0.07419948993687511,0.5463442649834876,3.8984823535735016,1.6059455445205435,0.47190351729780017
954,V4 | V17 | V26,0.6385008995043684,0.6269900932416661,0.6646753671849945,0.7500512569511464,0.6176627706138454,0.7002325551247647,0.07156454204612799,0.3401520748115122,0.03822960373565796,0.9030867396662411,0.16371260140523794,0.46190018739752,1.5310928945274211,1.3044541676716606,0.47175432184273725
955,V5 | V7 | V18,0.72440861932445,0.6261054047368797,0.6201768889204372,0.7331554365519607,0.5052120899113892,0.9426868884468725,0.03598183838175989,0.33198548967575164,0.004341535290023098,0.5710244366231698,0.12880438835294705,0.6438967034030463,12.305522075404541,0.4689356445772125,0.4712936360802118
956,V6 | V14 | V20,0.7046980753247103,0.6678903117138463,0.6068132856553284,0.6490177065733075,0.5790004315494746,0.8717265660096509,0.07342492619808909,0.2993842798385943,0.009759032871126542,0.8144422990228746,0.027013993323512717,0.46123037455417715,2.344683073378179,1.452123578776564,0.4712406941427007
957,V3 | V9 | V20,0.702155447340531,0.6457162884576277,0.5465629076842404,0.6970397185311544,0.5481769227136093,0.9095675876636296,0.058709721828294106,0.3562646924851053,0.01119277166871559,0.8760073211484107,0.0794305277444266,0.39493575805314984,3.4720678613812868,1.1912197398805804,0.4710243220563727
958,V10 | V19 | V21,0.7556446328244453,0.651816000329344,0.5279995424868612,0.6027355812766809,0.5660578322720401,0.9448843728457372,0.04149731756943463,0.35269877656751314,0.014532271351968128,0.9283125401128194,0.0998054719463992,0.5549743282532009,6.1490776000367955,0.6440259616006292,0.4707128533162903
959,V11 | V19 | V27,0.7434349405144192,0.6080603096844686,0.7529838317303751,0.4675701158808809,0.5378546218409022,0.817663129174129,0.009603842784454695,0.6945549280052555,0.014040041591173988,0.9595581397965828,0.050852501898748556,0.19556660995701938,11.265954214104863,0.18926173720580403,0.47070961884652224
960,V7 | V11 | V24,0.5742675824346892,0.6015549399419744,0.6791812489136866,0.6702524698288097,0.5390373777188938,0.932256042890978,0.02691667353724826,0.4602102296972173,0.00769410962533612,0.987060367881373,0.3088112335974274,0.6154183164443506,15.838576960206918,0.2651837003728658,0.47067994938321134
961,V8 | V10 | V21,0.7922109949755608,0.6669908630623649,0.45637643977248765,0.6849757614904846,0.5900631941074174,0.9683656371229414,0.07426595987688407,0.10131714585328676,0.006570679284425371,0.8007815308506947,0.055260157117145436,0.6552697882914944,3.43066919919321,1.3543751386580833,0.4706192331563213
962,V4 | V21 | V28,0.7936019500621792,0.6499650418941862,0.6933137093900258,0.5193260506516807,0.6339115256168761,0.9376041124359464,0.015617637520418323,0.07374415673599641,0.001278608795525841,0.9124574479752791,0.03990575262310692,0.3646453054043173,15.268156079053838,0.20476173120400248,0.4705672753749473
963,V3 | V12 | V25,0.6578399959904899,0.6150047254124359,0.6533595080115935,0.8090043426885593,0.5916600320328792,0.6322399246604173,0.05656696497781884,0.3499344786498857,0.0735625908385509,0.9325516408906943,0.16449052680552984,0.35694634731545893,2.2360896010930964,1.0851840929795977,0.4705224185843137
964,V12 | V20 | V27,0.7472787666033294,0.6337650584954757,0.6768627043591763,0.5862864504652718,0.5600369560196851,0.9089758344696985,0.025496580357750646,0.31846023281464486,0.005313376674113506,0.883090668905228,0.0098610744673582,0.425696437792175,7.89445625011063,0.3630133316707909,0.47033538804333175
965,V4 | V12 | V24,0.6015210615197735,0.6617212010883098,0.7552753980648351,0.7243441945883677,0.6488684358356797,0.5149223624383872,0.04621781467076158,0.4561638983040869,0.15275044586354514,0.8727058167801185,0.1142166499838748,0.33333782317620797,2.8765212522061856,0.8767180983688807,0.4702700809717347
966,V12 | V16 | V22,0.6619517822217437,0.5936484052732232,0.8246550980255211,0.7156778230831516,0.5685279183183948,0.5410663394948091,0.051794984966830084,0.44851058982868103,0.11027184342759626,0.8568915488296522,0.1577085659939131,0.3547940334316636,2.038442120357558,0.9366861775158878,0.47024405248021334
967,V14 | V15 | V16,0.672185256778386,0.6226751460013876,0.7875542414045117,0.735654717721031,0.6172104475459593,0.4751463273379797,0.03212183082794494,0.46562752182878786,0.10700867003102604,0.8715825042836897,0.15453498223509773,0.29224609957745246,4.021233287415131,0.5909888490735132,0.47024222072508265
968,V3 | V7 | V20,0.7516377163662858,0.6836422714054182,0.3445184816330794,0.8005997165171742,0.5957178174355916,0.9410376258291169,0.06416334475482595,0.2564807008891001,0.003511872969321903,0.7178441582004343,0.07721497675392443,0.48218824846818115,3.803412958293747,1.268589278292046,0.47018900097035515
969,V11 | V13 | V18,0.5889294958529241,0.5190520879852066,0.8329532802142975,0.5171921106988779,0.4470363146138592,0.5211908673302812,0.06793923577121162,0.9094287565580612,0.5523156109852784,0.9096675107053445,0.39643674492564956,0.2556164538829769,1.5453027274506028,1.4137644961348674,0.4698254780713844
970,V17 | V27 | V28,0.8225303824403635,0.6183591336622304,0.7693408897034353,0.6095214472067648,0.5725641823638108,0.9120238854799848,0.01666150934518212,0.06566073136044945,0.000913898015884483,0.5287146752548407,0.014315354241961335,0.3902844659569922,10.123591102982257,0.17925098197126757,0.4698193259293466
971,V2 | V17 | V23,0.7487186344810227,0.6080705552277598,0.5246593585701288,0.7318331138441477,0.5528401508120127,0.9591118608943086,0.08671441784379073,0.0871434730259395,0.004178198706561494,0.8928934788889688,0.07919042209822194,0.636332556631845,3.157769496705307,1.6990562125207789,0.46973072638446933
972,V3 | V21 | V27,0.7942714566262845,0.6672328786265855,0.44432039247584476,0.6585890608747204,0.6161949601795557,0.9370810121151041,0.04539381587577918,0.24975402725004095,0.006220099307333316,0.8313776032260684,0.038197653228694686,0.40283152230833336,4.1616402677116096,0.8489082863417419,0.4696814053237664
973,V6 | V7 | V9,0.6945372842613471,0.6814438268744888,0.5693667694225467,0.6737401270186979,0.5652492646432458,0.8499926520075771,0.09678744708997188,0.34988449414479955,0.006724427255285514,0.6521735611075832,0.07683927060940399,0.490001940136777,1.786267997333362,2.002569621983009,0.4696745163112549
974,V8 | V10 | V27,0.7922031521859548,0.6449416237016526,0.5661100895128176,0.6569709161896148,0.5775815945355133,0.9415524846445039,0.05350703074206305,0.1424683183370956,0.005902140650259409,0.7278902188116859,0.018199585826729543,0.5635159649051626,4.001288607356545,0.9039689849000853,0.46947782908186736
975,V3 | V18 | V20,0.7008967071466653,0.6128759402788586,0.6521347380424262,0.686733158942155,0.5109047261719569,0.8826642134236925,0.05419134825946501,0.37545682282206944,0.011244098295803612,0.7879356396031406,0.08202070496775332,0.37403672610968497,3.3851977286334565,1.0840779762223751,0.46945139531550883
